mdl,dset,mse_pred_train,mse_pred_test,mse_sim_train,mse_sim_test,seed,proportion,param_norm
"RBFSampler(92,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.3267018446105593,1.1524624673716173,2.8699439339941466,4.236838417997991,0,0.2329951810515372,36.34992210041031
"RBFSampler(97,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.14085165797056376,0.34959901181954883,1.120657199442244,0.9816089518468304,0,0.2442053094548651,43.56291211205087
"RBFSampler(101,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.3916789304921984,1.536352684883765,4.926586062903541,2.0923791559516887,0,0.2559547922699536,58.81443579913386
"RBFSampler(106,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.1311903319734038,0.2452794269619123,0.8871968904816092,0.9163211649295604,0,0.2682695795279726,42.838903719732485
"RBFSampler(111,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.10659301222934395,0.45587926830194825,1.05523616120499,2.684712210452032,0,0.281176869797423,39.170271009149744
"RBFSampler(117,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.056828555420539835,0.21254106607475517,0.7397254852727274,1.1249528477946527,0,0.29470517025518106,39.31214141071478
"RBFSampler(122,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.06051010573077031,0.16908471937513878,1.8163459970817304,1.0967476086192365,0,0.3088843596477481,39.014335395913086
"RBFSampler(128,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.1213717858178043,0.42740229957920717,2.1971800401449997,6.336617024011092,0,0.3237457542817644,79.39725886433627
"RBFSampler(135,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.027880794139461613,0.09148572928254342,0.6735212345407963,0.5834010305727828,0,0.3393221771895328,40.17481744026174
"RBFSampler(141,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.09193428714843259,0.6178780795564534,3.5530116582579847,1.5171678415582979,0,0.35564803062231287,69.49692882330076
"RBFSampler(148,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.026005053945417463,0.18185790545839178,0.8322886483308056,0.8755176121925901,0,0.372759372031494,61.839556554406485
"RBFSampler(155,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.015592457874107141,0.14767274956608578,0.26677936585584405,0.34288947184487095,0,0.3906939937054617,56.00952470621054
"RBFSampler(162,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.011043338865053095,0.04878901149807856,0.17023403200982468,0.12747022117499845,0,0.4094915062380424,79.07688869894075
"RBFSampler(170,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.01369515304880685,0.07925313868662216,0.1906143936437491,0.47495757461147836,0,0.42919342601287774,48.968274771876985
"RBFSampler(179,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.009836044607541916,0.10470477812439778,0.16596824264922552,0.2730250037620326,0,0.44984326689694454,56.35490719244546
"RBFSampler(187,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.007857012762939493,0.10794699983686548,0.7505044579750684,0.27849250319893976,0,0.47148663634573934,88.08423720308775
"RBFSampler(196,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.00878665245297725,0.20025855438780352,2.3924348889925473,5.516690943732567,0,0.49417133613238345,97.34363459682295
"RBFSampler(206,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.008730373521452594,0.12134567556997193,1.4601423835402043,0.7432084041079554,0,0.517947467923121,93.60499273018058
"RBFSampler(216,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.006476768874077583,0.09970204923745635,0.3651376534296331,0.3560753321927509,0,0.5428675439323859,90.5997914445661
"RBFSampler(226,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0048271807038819566,0.07209641511946185,0.19805690847846136,0.2971863677084589,0,0.5689866029018296,78.24822727950648
"RBFSampler(237,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.004802805842194479,0.27506034419691,0.45371434436977537,0.6069478645836432,0,0.5963623316594643,122.38787358278145
"RBFSampler(248,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0031675170858292793,0.21320403911476016,57.419218958071404,1.1306559010363835,0,0.6250551925273972,280.13329543546376
"RBFSampler(260,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0037910283495719978,0.22630223926051735,0.3910039663382353,1.3820941827666262,0,0.6551285568595507,117.98283971160248
"RBFSampler(273,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.002904092841382292,0.3415319868897972,78.84717555328984,175.1718365343575,0,0.6866488450043,306.83245999878426
"RBFSampler(286,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0027032437648523296,1.1008871216160303,477.2576718094989,405.88599976397796,0,0.7196856730011519,402.9392492549852
"RBFSampler(300,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0024544829883177137,0.6183238220294264,54.634603279411664,229.73438018474278,0,0.7543120063354617,363.22477630758874
"RBFSampler(314,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0020891598937758677,0.6295254234722674,750.7454271189848,1486.2027627073094,0,0.7906043210907697,762.7327457711272
"RBFSampler(329,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0016288840032031872,1.5124066273181922,1156.3439345553086,631.203837925471,0,0.8286427728546842,695.3317603836751
"RBFSampler(345,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0012934912596146778,0.5071451694190818,1770.8647703343363,782.9513205262805,0,0.8685113737513525,809.789567811123
"RBFSampler(362,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0008395141239192635,5.418432520702575,1824.3267287070864,1395.1457777542644,0,0.9102981779915218,854.5275413912711
"RBFSampler(379,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0007101928208180903,1.8423821204277413,1339.6134465606995,959.4768423752909,0,0.9540954763499939,764.598653674769
"RBFSampler(398,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.000520786596273445,4.669496077161414,1536.6102189243475,1190.7699759017771,0,1.0,777.3206628367678
"RBFSampler(398,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.000520786596273445,4.669496077161414,1536.6102189243475,1190.7699759017771,0,1.0000230261160268,777.3206628367678
"RBFSampler(458,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0005179124190077602,3.303018950092514,379.421583699381,425.8583303889534,0,1.1514213704198304,500.433087927508
"RBFSampler(527,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0003710834254750429,1.3794433511251452,45.397019594081115,86.02153406929787,0,1.3257406456015528,298.9061087271568
"RBFSampler(607,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0004233437507363003,0.7558522896249074,54.59177804795951,52.13716196226386,0,1.526450962742833,265.46688129057515
"RBFSampler(699,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0004954571267063449,0.7094923981109842,29.472251339800778,27.630824376822574,0,1.757547789900689,263.00049036071266
"RBFSampler(805,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0004799552632071223,0.45263105536381404,11.461987607375649,26.129225052007122,0,2.0236314884523465,207.339485527044
"RBFSampler(927,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.00047311017961006294,0.7624544158803728,9.642142809145463,29.271501816541754,0,2.329998890833719,185.24205694352563
"RBFSampler(1067,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0004644214185872639,1.1261502558148246,1.5335407568529298,5.957494370602587,0,2.682748742676625,175.51386555629298
"RBFSampler(1229,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0005028901787267054,0.5179904840859725,6.102858380245763,6.130369478988071,0,3.088903108343428,151.85926542392065
"RBFSampler(1415,0.6,0,1000,1e-07)","ChenDSet(400,100,0.1,0,1.0,1,0.7,1)",0.0005000156038547495,0.5201462635614957,2.291085577978991,5.032217855045801,0,3.5565471566353795,144.5480221612552
