dset,mdl,mse_pred_test,mse_pred_train,mse_sim_test,mse_sim_train,proportion,seed,param_norm
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(97,0.6,0)",0.34960006498545887,0.14085165796639,0.9816411597402359,1.1217726423237866,0.2442053094548651,0,43.563293443274276
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(102,0.6,0)",0.5152817698451431,0.19272146981199392,1.0515489744438866,1.5506949529897802,0.2559547922699536,0,37.96236056943739
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(107,0.6,0)",0.6417468926375267,0.2822073696912392,1.628054276211333,3.3872077343101714,0.2682695795279726,0,45.42250891616294
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(112,0.6,0)",0.32015875914127234,0.08169509893017159,0.8497001111987358,0.8465960269384545,0.281176869797423,0,37.141445192219784
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(117,0.6,0)",0.21254151794105777,0.056828555418795564,1.1249647972649135,0.739722527635993,0.29470517025518106,0,39.31231800867851
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(123,0.6,0)",0.3474257088022891,0.08418159991285636,1.7616727468150146,1.1763814083269761,0.3088843596477481,0,50.033589810166355
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(129,0.6,0)",0.19009964207584223,0.05983190400105052,0.48577211386621144,0.9956754242760182,0.3237457542817644,0,38.175804181185356
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(135,0.6,0)",0.09148702254333571,0.02788079413775229,0.5838049604185778,0.6733763868687591,0.3393221771895328,0,40.17498677853148
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(142,0.6,0)",0.221944779470764,0.01985779002257629,0.21775249271811914,0.47202211582284936,0.35564803062231287,0,46.57790679546923
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(149,0.6,0)",0.13665156945263976,0.026725191985374108,0.33475140807766757,0.4090022514180521,0.372759372031494,0,67.40613653627358
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(156,0.6,0)",0.12138329292672995,0.022546023258862735,0.473551333278992,0.5204500078453161,0.3906939937054617,0,62.69292247554059
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(163,0.6,0)",0.12394079801397988,0.011404735644119483,0.3625995432225643,0.17819836807792902,0.4094915062380424,0,65.36492076347173
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(171,0.6,0)",0.19534156093003124,0.02152054635385555,2.0411829334521414,3.073279075623504,0.42919342601287774,0,74.40446404722843
"ChenDSet(400,100,0.1,0,1.0,1,0.7,1)","RBFSampler(179,0.6,0)",0.10474185292607782,0.009836044432542882,0.27307950048581087,0.16600216178898386,0.44984326689694454,0,56.3672693794934
